"Участок 1,02га (промназначения)",300197,101.0,"Тюменская обл., Тюмень, мкр-н Антипино",2024-03-07 20:15:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_10_sot._promnaznacheniya_3897614011,139,avito,Не указан,{'https://00.img.avito.st/image/1/1.YWrlj7a5zYPTJg-Gq9JOK5stz4VbLk-LkyvPgVc6yYE.okNwAxpYPhNrfgQqrVq2C_xGSleMJs83uIbsQEclLr0'}
"Участок 88,5сот. (промназначения)",2316384,88.0,"Тюменская обл., Тюмень, Молодёжная ул., 76",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_3_ga_promnaznacheniya_3832039849,140,avito,Не указан,{'https://30.img.avito.st/image/1/1.cv7kM7a53hfSmhwSjEI8z-6R3BFaklwfkpfcFVaG2hU.whTKGgCP0nYArE9R9YgTXp382MVRN5lh-882nm6ZYko'}
"Участок 6,24га (промназначения)",39974,624.0,"Тюменская обл., Тюменский р-н, с. Перевалово",2024-04-05 17:16:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_146_sot._promnaznacheniya_2801662274,141,avito,Не указан,{'https://80.img.avito.st/image/1/1.b9TXQLa6wz3h6QE4hVEPiw7jxTdjY8v_ZuPBO3flwQ.8mO5Ul1gxz4yZ2GAPVBwV0dF6ajoQPkqWkDOZakDgcg'}
"Участок 12,6сот. (промназначения)",793571,12.0,"Тюменская обл., Тюмень, мкр-н Лесобаза",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_627_sot._promnaznacheniya_3824710878,142,avito,Не указан,{'https://40.img.avito.st/image/1/1.6UCrGra6Ramds4es9QHVB0u5Q6MfOU1rGrlHrwu_Rw.1GJtKMEWvmLLRsUMAcZt6pWOsTWVxh7no2SXQdptTyg'}
Участок 50сот. (промназначения),170000,5.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_261_sot._promnaznacheniya_3537107349,143,avito,Не указан,{'https://60.img.avito.st/image/1/1.XQq-dba58eOI3DPmiEgybM_X8-UA1HPryNHz4QzA9eE.qPFpjrB9uVbjob5TaWa_rJuxdre5JPAbwxw0xbcPw4k'}
Участок 12га (промназначения),10333,120.0,"Тюменская обл., Тюменский р-н, с. Горьковка",2024-03-06 22:12:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_50_sot._promnaznacheniya_3811336049,144,avito,Не указан,{'https://10.img.avito.st/image/1/1.MNDGT7a5nDnw5l48qi9Qz7Ttnj947h4xsOueO3T6mDs.7RFllzbJ4uMiRMkWiQZmcLIphMGcFdH3OGjmSVI0KWM'}
Участок 21сот. (промназначения),1000000,2.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_43_ga_promnaznacheniya_3825520650,145,avito,Не указан,{'https://20.img.avito.st/image/1/1.nkbyEba5Mq_EuPCqwg_cNo2zMKlMsLCnhLUwrUCkNq0.FZRcvJo3c6bL0uy3HcQiNZwrLCEbVClEp9PixgaH-d4'}
"Участок 6,18га (промназначения)",25903,617.0,"Тюменская обл., Тюменский р-н, с. Каменка",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_826_ga_promnaznacheniya_3857187469,146,avito,Не указан,{'https://00.img.avito.st/image/1/1.WXm_JLa59ZCJjTeVgT0eL7SG95YBhXeYyYD3kg2R8ZI.8ZPpIoP0tfG9_XcOc6uyKvjyWIsfmORK3m8H7PVob0Y'}
"Участок 1,18га (промназначения)",3389831,11.0,"Тюменская обл., Тюмень, ул. Федюнинского",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_22_ga_promnaznacheniya_3312949893,147,avito,Не указан,{'https://40.img.avito.st/image/1/1.OeGNSra5lQi741cN80J95P3olw4z6xcA--6XCj__kQo.qAaCGhgwjahsK2wIxsYcbj6SrZaJd3WT19dWDmJaFwo'}
Участок 38сот. (промназначения),684211,3.0,"Тюменская обл., Тюмень, болото Липовое",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_527_sot._promnaznacheniya_3824822633,148,avito,Не указан,{'https://70.img.avito.st/image/1/1.HjaEULa5st-y-XDatEwQL_DysNk68TDX8vSw3Tbltt0.UjZWdz6hY_h1B8fNIpg_mdo3scF0SBar1UohrO_NsHQ'}
"Участок 5,48га (промназначения)",40000,54.0,"Тюменская обл., Тюменский р-н, с. Перевалово",2024-03-08 22:13:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_71_sot._promnaznacheniya_3857460820,149,avito,Не указан,{'https://60.img.avito.st/image/1/1.yDANjba6ZNk7JKbcEerYItAuYtO5rmwbvC5m360oZg.PkCchMVxusz-0HY5f4FysW_HxGl9ff9SBpqo5OusvGQ'}
"Участок 67,4сот. (промназначения)",1780415,67.0,"Тюменская обл., Тюмень, ул. Демьяна Бедного",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_9_ga_promnaznacheniya_3857074849,150,avito,Не указан,{'https://30.img.avito.st/image/1/1.KjZN3ba5ht97dETaFfUjbFF_hNnzfATXO3mE3f9ogt0.4VXPO_dtDbymMUZWuKWEUuUzsTKTUj8LOgw-A3RdwMk'}
Участок 40сот. (промназначения),20000,4.0,"Тюменская обл., Тюменский р-н, с. Каменка",2024-03-08 04:16:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_122_ga_promnaznacheniya_3857060382,151,avito,Не указан,{'https://70.img.avito.st/image/1/1.75YuG7a5Q38YsoF6fDTp9125QXmQusF3WL9BfZyuR30.FnM3B5zWwj8SyLL3ZXOc9hMzdsDcS36VOrMR_K2ZDrA'}
Участок 100сот. (промназначения),308000,10.0,"Тюменская обл., Тюмень, ТОО Ембаевское",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_76_sot._promnaznacheniya_3600865712,152,avito,Не указан,{'https://40.img.avito.st/image/1/1.uf_4Mba5FRbOmNcThne30veTFxBGkJcejpUXFEqEERQ.S5_6a4GOtiga1e1EUHXv3cRzTU4FZT3eSeBzD2Z7QzA'}
Участок 9га (промназначения),5420,90.0,"Тюменская обл., Тюменский р-н, д. Нариманова",2024-03-07 20:13:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_24_ga_promnaznacheniya_2545254081,153,avito,Не указан,{'https://40.img.avito.st/image/1/1.mq8x2La5NkYHcfRDCdK-zy16NECPebROR3w0RINtMkQ.WRLr2xo0YTWNpJ_ve44Axc1bnnXiz_0BFQwBJONYIYE'}
"Участок 2,02га (промназначения)",26001,202.0,"Тюменская обл., Тюмень, мкр-н Тюменский-1",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_76_sot._promnaznacheniya_3162053771,154,avito,Не указан,{'https://30.img.avito.st/image/1/1.-0ow3ba5V6MGdJWmSrq0UTx_VaWOfNWrRnlVoYJoU6E.2xieFm3HlxcZWmxRHNA9uPrIB7wjkRtmvvrBLA4B0vA'}
Участок 30сот. (промназначения),900000,3.0,"Тюменская обл., Тюмень, Центральная пл.",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_57_sot._promnaznacheniya_3701054733,155,avito,Не указан,{'https://60.img.avito.st/image/1/1.h-PtE7a5KwrbuukP71WgmuKxKQxTsqkCm7cpCF-mLwg.q9fqZ5_E3cCDkno75y87PoWytgune5H9GT5r3y7PpRQ'}
Участок 30сот. (промназначения),1700000,3.0,"Тюменская обл., Тюмень, Безымянная ул., 9",2024-04-06 10:33:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_527_sot._promnaznacheniya_3313491543,156,avito,72:23:0105001:115,{'https://00.img.avito.st/image/1/1.DAfQv7a5oO7mFmLrxIdSO9kdouhuHiLmphui7GIKpOw.OPTT1iOzG6FfItVumB_oepIXusZH6FsuDudEkhGLc0c'}
"Участок 4,1га (промназначения)",6000,41.0,"Тюменская обл., Тюменский р-н, с. Салаирка",2024-04-05 20:22:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_252_ga_promnaznacheniya_3857463358,157,avito,Не указан,{'https://60.img.avito.st/image/1/1.DLE-Wra5oFgI82JdKlYZtkD4ol6A-yJQSP6iWozvpFo.v1OrggOv45oFQ04_9ns-cabFEhVu4NECGzKO-_raTHI'}
"Участок 1,9га (промназначения)",328947,19.0,"Тюменская обл., г.о. Тюмень",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_112_sot._promnaznacheniya_3825372494,158,avito,Не указан,{'https://40.img.avito.st/image/1/1.DnJ_T7a5optJ5mCeb38NSAztoJ3B7iCTCeugmc36ppk.MWhkNMjg4mwamKgOXBrZ_Eu_uuKp1qway8uSw17KC_8'}
Участок 68сот. (промназначения),882353,6.0,"Тюменская обл., Тюмень, ул. Республики, 250",2024-03-09 10:12:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_57_ga_promnaznacheniya_3779513210,159,avito,Не указан,{'https://00.img.avito.st/image/1/1.MJnFfra5nHDz1151qQ55yrbcnnZ73x54s9qecnfLmHI.YIspAcn8arMHbQbNPsoqXuqeZ7BT9SVBRoUYcU-NGF8'}
"Участок 4,69га (промназначения)",40009,468.0,"Тюменская обл., Тюменский р-н, с. Перевалово",2024-03-08 22:13:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_124_sot._promnaznacheniya_3792874591,160,avito,Не указан,{'https://50.img.avito.st/image/1/1.MbW87ra6nVyKR19Z0soD2FRNm1YIzZWeDU2fWhxLnw.yVlwTAvvNyVCVTbunibk4WAx6Cwzo8JSX7-KhqJfSOQ'}
"Участок 3,2га (промназначения)",14688,32.0,"Тюменская обл., Тюмень",2024-04-06 20:27:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_50_sot._promnaznacheniya_3540942422,161,avito,Не указан,{'https://70.img.avito.st/image/1/1.kwxDMba5P-V1mP3gaRvNYTyTPeP9kL3tNZU95_GEO-c.PngZ4p0_Am6yxNZ5SCaUc1xmcglE8HqcN4SqfBn554o'}
Участок 10га (промназначения),16000,100.0,"Тюменская обл., Тюмень, Ленинский округ",2024-03-06 13:16:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_55_sot._promnaznacheniya_3696770092,162,avito,Не указан,{'https://60.img.avito.st/image/1/1.cYiRwra53WGnax9k_68kgONg32cvY19p52bfYyN32WM.Cblt15NbndxHOk7JF6MFjiKkISFT76PgndJrnWC1b_Y'}
"Участок 1,8га (промназначения)",305556,18.0,"Тюменская обл., Тюменский р-н, коттеджный пос. Новокаменский",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_237_sot._promnaznacheniya_4178320990,163,avito,Не указан,{'https://10.img.avito.st/image/1/1.9vNuZra5WhpYz5gfDlG52x_EWBzQx9gSGMJYGNzTXhg.w5HTEyPFVB6hBUxJHLF0hEd_of8DDaGG0aaIdZe2ypU'}
"Участок 1,12га (промназначения)",202679,11.0,"Тюменская обл., Тюмень, 4-й км Салаирского тракта",2024-03-09 13:19:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_102_ga_promnaznacheniya_3837550970,164,avito,Не указан,{'https://00.img.avito.st/image/1/1.0w-amra5f-asM73jsMm_Wek4feAkO_3u7D595Cgve-Q.lj7rTFqkUly-i6n7cYzlicZcU70zj3qoGia2rCDYG_0'}
"Участок 53,2сот. (промназначения)",197368,53.0,"Тюменская обл., Тюменский р-н, с. Горьковка",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_31_sot._promnaznacheniya_2938560457,165,avito,Не указан,{'https://50.img.avito.st/image/1/1.hw_jpLa5K-bVDenj4br_A-wGKeBdBanulQAp5FERL-Q.nS-YXHGQTueVzQFqGD67wdG_WYA5N4PBvQIktvohk3c'}
"Участок 1,5га (промназначения)",10467,15.0,"Тюменская обл., Тюменский р-н, с. Каменка",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_15_ga_promnaznacheniya_3857595947,166,avito,Не указан,{'https://20.img.avito.st/image/1/1.9woeIba5W-MoiJnmfDabam6DWeWggNnraIVZ4ayUX-E.KSaec9eNzY4h9vonTxLhDt7Z0WXOhwkqaP9n-RkRfto'}
Участок 40сот. (промназначения),162500,4.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_15_ga_promnaznacheniya_3761216490,167,avito,Не указан,{'https://80.img.avito.st/image/1/1.xhZte7a5av9b0qj6bUDPPRzZaPnT2uj3G99o_d_Obv0.E-ZEMZzewv50oQ1s0-0TILRG64o2Mva85BKzGkEZRRw'}
"Участок 1,22га (промназначения)",345395,121.0,"Тюменская обл., Тюменский р-н, с. Горьковка",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_22_ga_promnaznacheniya_3824703292,168,avito,Не указан,{'https://60.img.avito.st/image/1/1.WtVfnra59jxpNzQ5Z4dJzy889DrhP3Q0KTr0Pu0r8j4.sxED2e7W1XWLBoiImWfXGprT6qcjlm5QP4wLdrI1snU'}
Участок 20сот. (промназначения),75000,2.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_2_ga_promnaznacheniya_3120777401,169,avito,Не указан,{'https://90.img.avito.st/image/1/1.99gVzba5WzEjZJk0d_6o52VvWTerbNk5Y2lZM6d4XzM.xgc8xOg7Loyt7N4Z_uEmdto2fw-25wKPsSR4tdeDnc4'}
"Участок 22,1сот. (промназначения)",248869,22.0,"Тюменская обл., Тюмень, Изобильная ул.",2024-04-04 22:25:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_24_sot._promnaznacheniya_3825343624,170,avito,Не указан,{'https://00.img.avito.st/image/1/1.d3BhCra525lXoxmcAw9OCnKo2Z_fq1mRF67Zm9O_35s.MhWFSj0XuVpoqaS1zXRBF_0OYE62f0fzNi0mLi5e6bM'}
Участок 10сот. (промназначения),1000000,1.0,"Тюменская обл., Тюмень, Московский тракт, 6-й километр",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_2_ga_promnaznacheniya_2641223110,171,avito,Не указан,{'https://70.img.avito.st/image/1/1.V9_hw7a5-zbXajkzw7ph-t1h-TBfYnk-l2f5NFN2_zQ.lZvA2QaBeUMEYvLV28npotZv65rYYcLqa6w5S45xP9A'}
"Участок 1,77га (промназначения)",225989,17.0,"Тюменская обл., Тюменский р-н, с. Яр",2024-04-06 14:21:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_416_sot._promnaznacheniya_3994548811,172,avito,Не указан,{'https://60.img.avito.st/image/1/1.wFxebLa5bLVoxa6wUkfRSyDObrPgze69KMhut-zZaLc.02DGeT17tHNZvFEBA1iyNl1M50VQEcR4c40FfrkrRa8'}
"Участок 5,7сот. (промназначения)",1482456,5.0,"Тюменская обл., Тюмень, Береговая ул., 97",2024-04-05 16:02:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_32_ga_promnaznacheniya_3856656657,173,avito,Не указан,{'https://40.img.avito.st/image/1/1.rENPiLa5Gqp5IcKvG_a5RDgqAqzxKYKiOSwCqP09BKg.rk1kXYHn0hbHeW2PN3PUS6AJ_qLZ2OHLM094eVBMaug'}
"Участок 1,2га (промназначения)",175000,12.0,"Тюменская обл., Тюмень, Московский тракт",2024-04-04 23:18:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_107_ga_promnaznacheniya_3836648066,174,avito,Не указан,{'https://60.img.avito.st/image/1/1.MhKO0ba6nvu4eFz-5skpRHRymPE68pY5P3Kc_S50nA.CFaxUjReTiE3EfJmZgPGZqasBRyYe-_-t2_xD0k7ZRc'}
"Участок 21,6сот. (промназначения)",1541667,21.0,"Тюменская обл., Тюмень, Обдорская ул., 6",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_52_sot._promnaznacheniya_3779182962,175,avito,Не указан,{'https://70.img.avito.st/image/1/1.cStqUba53cJc-B_HBGAbVxzz38TU8F_KHPXfwNjk2cA.0MwpQ83BBYUa-ka-thD1vUx0TNCdF8FRgYClHqEccHU'}
Участок 18сот. (промназначения),111111,1.0,"Тюменская обл., Тюменский р-н, д. Падерина, Полевая ул.",2024-03-01 11:29:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_765_sot._promnaznacheniya_3729578373,176,avito,Не указан,{'https://10.img.avito.st/image/1/1.BMHQpLa5qCjmDWot1PQvzKMGqi5uBSogpgCqKmIRrCo.FExFNlFyxqLesoy-EaQJdeI9r69sO6WznhiozGv-VY0'}
Участок 50сот. (промназначения),120000,5.0,"Тюменская обл., Тюменский р-н, с. Горьковка",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_43_sot._promnaznacheniya_3961850919,177,avito,Не указан,{'https://00.img.avito.st/image/1/1.GTEvpba5tdgZDHfdEaUTNQMHt96RBDfQWQG32p0Qsdo.yVwaMBXgUvko-v3LhdBqXJ4wQoxYZ8zyitQyTjAm2HQ'}
Участок 20сот. (промназначения),110000,2.0,"Тюменская обл., Тюменский р-н, д. Субботина",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_193_sot._promnaznacheniya_3056791539,178,avito,Не указан,{'https://10.img.avito.st/image/1/1.hcV7nba5KSxNNOspfd_c-wo_KyrFPKskDTkrLskoLS4.b72duNAZvIJrTGuAfHle5iCu1EsZUuyGdF6TtuQgdqU'}
"Участок 1,2га (промназначения)",250000,12.0,"Тюменская обл., Тюмень, ул. Щербакова",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_100_sot._promnaznacheniya_3760624649,179,avito,Не указан,{'https://80.img.avito.st/image/1/1.g-BfW7a5Lwlp8u0MVQ2asF75LQ_h-q0BKf8tC-3uKws.6nYWiNVthQDKCA3RvcdcA4XaRr803Jb_YZi6f2dUC50'}
Участок 31сот. (промназначения),1225806,3.0,"Тюменская обл., Тюмень, Широтная ул.",2024-04-02 13:15:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_13_ga_promnaznacheniya_2800935624,180,avito,Не указан,{'https://60.img.avito.st/image/1/1.00kfrba5f6ApBL2lNdqePBsPfaahDP2oaQl9oq0Ye6I.HYaORAs-cSWojY_ec80hpSCH4Y2QkGL-vYkrqb5TMaE'}
"Участок 14,28га (промназначения)",120098,142.0,"Тюменская обл., 71Н-1706",2024-04-01 20:20:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_57_ga_promnaznacheniya_3440970336,181,avito,Не указан,{'https://00.img.avito.st/image/1/1.LshnB7a5giFRrkAkNxdXrhmlgCfZpgApEaOAI9WyhiM.XHN2vYqqLkvXBqeQDEMP_rWtolAMJ0JwgxZ4SZ4xHg4'}
"Участок 8,5сот. (промназначения)",517647,8.0,"Тюменская обл., Тюмень, Старый Тобольский тракт, 2-й километр",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_5_sot._promnaznacheniya_3825142272,182,avito,Не указан,{'https://70.img.avito.st/image/1/1.gN6kvba5LDeSFO4yqIukvtQfLjEaHK4_0hkuNRYIKDU.JIJ0Ktlx1FcevpvR3Tq1w8fdtGSBCcZFrHZyUVODVJI'}
Участок 30сот. (промназначения),333333,3.0,"Тюменская обл., Тюменский р-н, с. Мальково, Новая ул., 18",2024-04-02 13:20:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_408_sot._promnaznacheniya_3568889175,183,avito,Не указан,{'https://20.img.avito.st/image/1/1.2MIOg7a5dCs4KrYuMtS7iHAhdi2wIvYjeCd2Kbw2cCk.k4Wh6h20O9O4TnF23V2tqhx1Wc6-8cTRiNSi5gmw8II'}
"Участок 12,4сот. (промназначения)",1290323,12.0,"Тюменская обл., Тюмень, Обдорская ул.",2024-04-01 04:11:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_118_ga_promnaznacheniya_3184736115,184,avito,Не указан,{'https://80.img.avito.st/image/1/1.BzduNra5q95Yn2nbbEoCdRmUqdjQlynWGJKp3NyDr9w.1XmZmamDnIE7wPaTYz6iCmPxcbv8AqEgmtqKEs_4jRI'}
Участок 10га (промназначения),100,100.0,"Тюменская обл., Велижанский тракт",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_18_ga_promnaznacheniya_2641293325,185,avito,Не указан,{'https://10.img.avito.st/image/1/1.0cjnSLa5fSHR4b8kyRODiJfqfydZ6f8pkex_I1X9eSM.GDg-oNjNkDwLX68OzlngzOqS_M7y4ok0Sdqx-Iv7DWs'}
Участок 100сот. (промназначения),170000,10.0,"Тюменская обл., Тюмень, Велижанский тракт, 9-й километр",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_116_sot._promnaznacheniya_2608926927,186,avito,Не указан,{'https://60.img.avito.st/image/1/1.PF9UHLa5kLZitVKzIHQeKCO-krDqvRK-IriStOaplLQ.bGcOFEmSX6E02RniEujeaJBgK4AhSoJ2cF9zntGB8jw'}
Участок 10сот. (промназначения),990000,1.0,"Тюменская обл., Тюмень, жилой комплекс Ритмы, Пихтовая ул.",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_22_ga_promnaznacheniya_3792864911,188,avito,Не указан,{'https://60.img.avito.st/image/1/1.-3fkjba6V57SJJWbntK7RDwuUZRQrl9cVS5VmEQoVQ.N3zcEBRaIwRBB1N_ODIci38XMaHejRfv_O8zqbVtEW0'}
Участок 60сот. (промназначения),80000,6.0,"Тюменская обл., Тюменский р-н, с. Горьковка",2024-04-01 21:25:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_5_ga_promnaznacheniya_3856664125,189,avito,Не указан,{'https://00.img.avito.st/image/1/1.K5AiJra5h3kUj0V8eAIS9lyEhX-chwVxVIKFe5CTg3s.L7Y2AP361oMGqKlLCvARfs4C-9PFWgQlw7RvZtkBB-4'}
Участок 100сот. (промназначения),85000,10.0,"Тюменская обл., Тюмень, 1-й км Старый Тобольский тракт",2024-03-05 12:06:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_25_ga_promnaznacheniya_3824636928,190,avito,Не указан,{'https://10.img.avito.st/image/1/1.qbmJQ7a5BVC_6sdV12ntl_vhB1Y34odY_-cHUjv2AVI.YgwQPs1Oi2UcJX29IguifMl7LX35RrcHQmmLpqwfEBI'}
"Участок 12,4сот. (промназначения)",1290323,12.0,"Тюменская обл., Тюмень, Обдорская ул., 6",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_142_sot._promnaznacheniya_3569576295,191,avito,Не указан,{'https://30.img.avito.st/image/1/1.k4Kqera5P2uc0_1ugAyuytzYPW0U271j3N49aRjPO2k.jVQ8_yFWWJwh7NVu9fA_MXVNWQJ4BTr1VlNrHYaDNFY'}
Участок 100сот. (промназначения),990,10.0,"Тюменская обл., Тюмень, Первомайская ул., 12/44",2024-04-03 02:18:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_2_ga_promnaznacheniya_3825235178,192,avito,Не указан,{'https://80.img.avito.st/image/1/1.8OFaTra6XAhs554NNkmK_rXtWgLubVTK6-1eDvrrXg.u00_CUEZIOA3LyqytfC5_oqhV1MJbYXYVh39lm_y_fU'}
Участок 75сот. (промназначения),114667,7.0,"Тюменская обл., Тюмень, 7-й км Велижанского тракта",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_216_sot._promnaznacheniya_3824924373,193,avito,Не указан,{'https://80.img.avito.st/image/1/1.yz0V1ba6Z9QjfKXRD-6Ecsl2Yd6h9m8WpHZl0rVwZQ.lSS6WMf40Vw88aEu9EE4ZHEpDzdjAAnJSOsy6dVxuEs'}
"Участок 1,02га (промназначения)",290354,101.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_10_ga_promnaznacheniya_3962206770,194,avito,Не указан,{'https://40.img.avito.st/image/1/1.p6Cg0La5C0mWeclM4qrsnq1yCU8ecYlB1nQJSxJlD0s.ASNRjYAOOAma3_nGDThmIUwSF0l-y-2EpEGX6OmMmbM'}
"Участок 13,6сот. (промназначения)",205882,13.0,"Тюменская обл., Тюменский р-н, с. Луговое",2024-04-06 20:16:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_43_ga_promnaznacheniya_2481688922,196,avito,Не указан,{'https://10.img.avito.st/image/1/1.8hyc-7a5XvWqUpzw9JC5ErhZXPMiWtz96l9c9y5OWvc.Nc6Ux8KhymJckCaImiJhEd5J2_abiAZmi9YBjcrXbJk'}
"Участок 1,02га (промназначения)",290354,101.0,"Тюменская обл., Тюмень, Ленинский округ",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_43_ga_promnaznacheniya_2993286646,197,avito,Не указан,{'https://40.img.avito.st/image/1/1.p6Cg0La5C0mWeclM4qrsnq1yCU8ecYlB1nQJSxJlD0s.ASNRjYAOOAma3_nGDThmIUwSF0l-y-2EpEGX6OmMmbM'}
"Участок 13,6сот. (промназначения)",205882,13.0,"Тюменская обл., Тюменский р-н, с. Луговое",2024-04-06 20:16:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_102_ga_promnaznacheniya_3737750220,198,avito,Не указан,{'https://10.img.avito.st/image/1/1.8hyc-7a5XvWqUpzw9JC5ErhZXPMiWtz96l9c9y5OWvc.Nc6Ux8KhymJckCaImiJhEd5J2_abiAZmi9YBjcrXbJk'}
Участок 15сот. (промназначения),666667,1.0,"Тюменская обл., Тюмень, мкр-н Тарманы",2024-03-05 13:34:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_5_ga_promnaznacheniya_3741119856,199,avito,Не указан,{'https://00.img.avito.st/image/1/1.gE2cv7a5LKSqFu6hkKGkY6UdLqIiHq6s6hsupi4KKKY.Jmz5nPyQrtBMah-RnZv2tlJvoW02-qWagoTwU-gXxHA'}
Участок 50сот. (промназначения),120000,5.0,"Тюменская обл., Тюмень, 7-й км Велижанского тракта",2024-03-08 15:33:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_25_ga_promnaznacheniya_3345536554,200,avito,Не указан,{'https://40.img.avito.st/image/1/1.AaVmQba5rUxQ6G9JaBELyBTjr0rY4C9EEOWvTtT0qU4.7VDS79QaZCeCP2dXHhZR7__PgDUSopxHrVWjU99nVXE'}
"Участок 7,6сот. (промназначения)",1157895,7.0,"Тюменская обл., Тюмень, Столичная ул.",2024-04-26,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_5_ga_promnaznacheniya_2929098358,201,avito,Не указан,{'https://50.img.avito.st/image/1/1.wvXapLa5bhzsDawZ0uuq1ugGbBpkBewUrABsHmgRah4.UDAO32kWsVk8z_LRsqdHdghQpPvGcnXOvA66_drfjZQ'}
"Участок 32,8сот. (промназначения)",1524390,32.0,"Тюменская обл., Тюмень, Восточный округ",2024-04-01 14:11:00,https://www.avito.ru/tyumen/zemelnye_uchastki/uchastok_21_sot._promnaznacheniya_2804848095,202,avito,Не указан,{'https://10.img.avito.st/image/1/1.m2fh97a5N47XXvWL28npBZ9VNYhfVrWGl1M1jFNCM4w.3C-3edLdNmdzvBJ9TAd2FCj_TICr7pe50a_4aotN9gw'}
